Latitude,Longitude,distance_to_nearest_substation_m,distance_to_nearest_powerline_m,altitude
42.1,19.25,101616.2430681656,13072.249298676892,471.3580322265625
42.1,19.27,100226.80089382168,11641.99286068694,594.2298583984375
42.1,19.29,98845.73335685444,10278.923299634109,271.7682189941406
42.1,19.31,97473.39591981772,9013.567867715292,272.3031005859375
42.1,19.33,96110.16203802968,7893.055691218216,1.0
42.1,19.35,94756.42411071667,6987.412865086236,1.0
42.1,19.37,93412.59447226344,6337.068333326562,1.0
42.1,19.39,92079.10642273028,5724.203912850323,1.0
42.1,19.41,90756.41529614168,4634.590454873383,1.0
42.1,19.43,89444.99956435146,3520.4482611141284,1.0
42.1,19.45,88145.36197335036,2406.025751605436,2.0
42.1,19.47,86858.03070788192,1291.322918421607,7.122515678405762
42.1,19.49,85583.56057897733,176.33975355320322,15.23761653900146
42.1,19.51,84322.53422760016,938.9237510945436,29.70260047912598
42.1,19.53,83075.56333594369,2054.4676036953506,43.32447052001953
42.1,19.55,81843.28983603802,3170.2918125090277,49.06927871704102
42.1,19.57,80626.38710314671,4286.396385879598,1.0
42.1,19.59,79425.56111901077,5402.781332230314,82.12469482421875
42.1,19.61,78241.55158728037,6536.787883655366,173.1109466552734
42.1,19.63,77075.13298040914,7822.407974420017,233.698974609375
42.1,19.65,75927.11549400003,9178.657464737758,189.8511962890625
42.1,19.67,74798.34588095362,9069.068801668698,711.5078735351562
42.1,19.69,73689.70813393114,8604.053530144165,539.7289428710938
42.1,19.71,72602.12398057102,7196.4707609702855,676.525390625
42.1,19.73,71536.55315173174,5918.046965574856,761.1071166992188
42.1,19.75,70493.99337884272,4871.5430388346695,605.71044921875
42.1,19.77,69475.48007236159,3820.48228154059,497.2746887207031
42.1,19.79,68482.0856296006,2705.341114922167,153.2161407470703
42.1,19.81,67514.91831699263,1590.4904494096822,131.9388275146484
42.1,19.83,66575.12066944326,475.93026638180766,100.9458999633789
42.1,19.85,65663.8673482093,638.3394527011463,496.0657043457031
42.1,19.87,64782.3623989921,1752.3187263006023,325.3522644042969
42.1,19.89,63931.83585411359,2866.0075727970416,233.1173400878906
42.1,19.91,63113.5396271768,3979.406010493295,1236.144287109375
42.1,19.93,62328.74265586046,5109.3470265311735,921.2757568359375
42.1,19.95,61578.72525894597,3663.391767722757,552.4070434570312
42.1,19.97,60178.47515028614,2118.982470057148,1093.657592773438
42.1,19.99,58524.92002852083,574.7170852436159,1382.43359375
42.1,20.01,56871.39897910737,969.4044080051236,1005.102600097656
42.1,20.03,55217.91454089645,2513.382030938377,728.0499267578125
42.1,20.05,53564.4695771129,3406.6168968424545,951.54248046875
42.1,20.07,51911.06732699456,2720.1704668611246,639.2462768554688
42.1,20.09,50257.71146761952,1985.869996923036,929.0062866210938
42.1,20.11,48604.40618834211,769.0233423551814,802.7323608398438
42.1,20.13,46951.15628094801,447.5574753718239,735.4155883789062
42.1,20.15,45297.967249535795,277.480217278399,804.6795043945312
42.1,20.17,43644.84544535552,1479.324818866141,783.3056640625
42.1,20.19,41991.79823346889,2687.220219865609,843.9494018554688
42.1,20.21,40338.83420035275,4100.763640137447,601.2161865234375
42.1,20.23,38685.96341467978,5646.274235898687,373.1679992675781
42.1,20.25,37033.197757860464,6840.691601241786,593.528076171875
42.1,20.27,35380.55134713635,6953.764577912058,435.032958984375
42.1,20.29,33728.041082914126,7067.223436881939,441.0487365722656
42.1,20.31,32075.68736507597,7181.068175817137,526.7769165039062
42.1,20.33,30423.515042388364,7295.298792494498,297.7217712402344
42.1,20.35,28771.55468852306,7409.915284799228,346.0953063964844
42.1,20.37,27119.844343649635,7524.91765072582,388.0973510742188
42.1,20.39,25468.431932424788,7640.305888378996,300.6052551269531
42.1,20.41,23817.37868577769,7776.598438463052,321.9897155761719
42.1,20.43,22166.76408820206,8177.72025432336,284.6817626953125
42.1,20.45,20516.693206606164,8874.164490835743,560.6260986328125
42.1,20.47,18867.30785269152,9803.188919826696,324.7929382324219
42.1,20.49,17218.80413702371,10905.513819301126,943.3986206054688
42.1,20.51,15571.461124608935,12133.998637051194,486.1669921875
42.1,20.53,13925.689722187915,13454.127971528073,1282.301513671875
42.1,20.55,12282.120615989872,14841.466072550147,1682.205932617188
42.1,20.57,10641.773036321065,16278.837952792584,1467.0322265625
42.1,20.59,9006.406000467125,17754.09489175972,2092.8994140625
42.1,20.61,7379.329934333252,19258.53196830931,1317.186401367188
42.1,20.63,5767.564011083572,20785.813626359137,1188.225708007812
42.1,20.65,4188.816158254315,22331.252736402665,990.8400268554688
42.1,20.67,2701.6011449837993,23891.325549185687,1091.588745117188
42.1,20.69,1588.1371232787849,25463.342148389915,1083.885620117188
42.1,20.71,1793.5315420839866,27045.2195896951,1143.9111328125
42.1,20.73,3063.0637910992514,28635.32344518502,1363.91064453125
42.1,20.75,4584.645822235327,30232.35547314261,1517.806030273438
42.1,20.77,6174.673574584013,31835.272817808866,1926.25244140625
42.1,20.79,7791.353929416483,33443.229069161,1782.999633789062
42.1,20.81,9420.975127058848,35055.53069297887,1725.442993164062
42.1,20.83,11057.816779420584,36671.6044166227,2350.98046875
42.1,20.85,12699.08678905543,38290.97252668476,1811.427001953125
42.1,20.87,14343.264762232498,39913.23395178609,2149.88427734375
42.1,20.89,15989.453431571785,41538.04962549457,2124.95556640625
42.1,20.91,17637.08962031728,43165.13105115536,1865.892822265625
42.1,20.93,19285.802210795213,44794.231287179224,2187.818359375
42.1,20.95,20935.33680887476,46425.13778010986,1755.97021484375
42.1,20.97,22585.513254173988,48057.666621379205,1860.68359375
42.1,20.99,24236.20041520899,49691.65791058424,1696.841186523438
42.1,21.01,25887.30059318541,51326.97198583757,1665.196166992188
42.1,21.03,27538.73951910979,52963.48633883656,573.3207397460938
42.1,21.05,29190.459737352336,54601.09307459404,1021.106994628906
42.1,21.07,30842.41611027142,56239.69680741238,735.29052734375
42.12,19.13,111229.58796069297,21796.994591445964,1009.712951660156
42.12,19.15,109811.507419983,20173.570732050153,294.9713745117188
42.12,19.17,108400.31646941016,18555.42465639068,1091.209228515625
42.12,19.19,106996.2872153977,16944.065487650965,184.3226623535156
42.12,19.21,105599.70482053827,15341.628603301682,905.6974487304688
42.12,19.23,104210.8681830657,13751.229876436268,652.7645874023438
42.12,19.25,102830.09064860862,12177.582733879835,327.568603515625
42.12,19.27,101457.70075473686,10628.12612848899,28.04307174682617
42.12,19.29,100094.04300865014,9115.199284593562,1.0
42.12,19.31,98739.47869806108,7660.470285310506,1.0
42.12,19.33,97394.38673500714,6304.348651922364,1.0
42.12,19.35,96059.16453197385,5125.698577494093,1.0
42.12,19.37,94734.2289091998,4273.94843461651,1.0
42.12,19.39,93420.01703152414,3661.270227443151,1.0
42.12,19.41,92116.98737245306,2992.733183692341,1.0
42.12,19.43,90825.62070237348,1878.9500407403748,1.0
42.12,19.45,89546.42109694236,764.8865541161689,1.0
42.12,19.47,88279.91696063266,349.457284012146,7.182295799255371
42.12,19.49,87026.66205923595,1464.0814815561073,52.04916763305664
42.12,19.51,85787.23655375506,2578.98604651458,35.35144424438477
42.12,19.53,84562.24802654613,3694.1709869657366,20.17237663269043
42.12,19.55,83352.3324888468,4809.636311074479,2.0
42.12,19.57,82158.1553568376,5925.382027085973,141.4917144775391
42.12,19.59,80980.41238122022,7041.408143329605,498.2120666503906
42.12,19.61,79819.83051289161,8157.7146682159,351.9946594238281
42.12,19.63,78677.16868468681,9276.367519980004,148.8128356933594
42.12,19.65,77553.21848634169,10487.075500916952,68.0
42.12,19.67,76448.80470686404,11179.963578427143,788.723388671875
42.12,19.69,75364.78571537127,9863.313020099677,1099.108520507812
42.12,19.71,74302.05364828583,8663.214673638768,877.2071533203125
42.12,19.73,73261.53436760283,7634.824671169643,1005.814575195312
42.12,19.75,72244.1871518853,6575.588033566119,588.87353515625
42.12,19.77,71251.00407886087,5460.500177539569,1123.271728515625
42.12,19.79,70283.00905607853,4345.702855985258,829.9689331054688
42.12,19.81,69341.25645435344,3231.1960503092387,389.8088989257812
42.12,19.83,68426.82929774956,2116.97974199011,221.3398895263672
42.12,19.85,67540.83696408688,1003.0539125906998,175.7145538330078
42.12,19.87,66684.41235145296,110.5814562481297,381.9492492675781
42.12,19.89,65858.708469476,1223.9263828085973,407.8985595703125
42.12,19.91,65064.89441932019,2435.574244153103,515.946533203125
42.12,19.93,63565.68777910333,3901.237047332612,682.9847412109375
42.12,19.95,61914.733761193995,2571.03541346865,1002.121154785156
42.12,19.97,60263.941239229134,1284.4178573896472,1503.403442382812
42.12,19.99,58613.32334708527,2.4383547803133356,1536.390502929688
42.12,20.01,56962.89474972805,1289.533235729044,1048.11376953125
42.12,20.03,55312.67187117753,2623.0080329576153,964.7811889648438
42.12,20.05,53662.673164405205,4155.199093189621,886.079345703125
42.12,20.07,52012.91943243224,3704.12127494857,870.3858642578125
42.12,20.09,50363.434212316075,3100.745476160773,1192.228881835938
42.12,20.11,48714.2442368564,2273.2154784355876,1069.180541992188
42.12,20.13,47065.37999298535,1057.012628433474,660.4765625
42.12,20.15,45416.876401276386,279.7654112492828,595.9228515625
42.12,20.17,43768.77364831434,595.99153838359,582.9893188476562
42.12,20.19,42121.11821352025,2136.433684959452,458.6436767578125
42.12,20.21,40473.96414547022,3762.505799860393,719.40087890625
42.12,20.23,38827.37466124164,5405.170861136234,363.5791931152344
42.12,20.25,37181.42416811583,7052.8414464305,664.2889404296875
42.12,20.27,35536.20084338239,8702.672549463707,333.8756408691406
42.12,20.29,33891.80996008044,9282.687787804853,493.8673400878906
42.12,20.31,32248.37822215352,9396.491524141798,624.1390380859375
42.12,20.33,30606.059484079396,9510.681166277422,401.4177551269531
42.12,20.35,28965.042397513003,9625.256712085726,842.4976196289062
42.12,20.37,27325.560783624413,9740.21815955559,845.2432861328125
42.12,20.39,25687.907929709312,9855.565506782405,736.8528442382812
42.12,20.41,24052.45664733675,9979.676237844988,994.2057495117188
42.12,20.43,22419.68797503052,10295.2161335394,613.1629028320312
42.12,20.45,20790.233168790743,10856.489103439617,536.2691040039062
42.12,20.47,19164.936679250935,11627.964063198602,384.0188293457031
42.12,20.49,17544.953302705013,12570.999300312236,900.5067138671875
42.12,20.51,15931.902936677114,13650.082514534315,1172.616455078125
42.12,20.53,14328.126325827929,14835.555557667947,435.4320068359375
42.12,20.55,12737.12596163168,16103.939438837491,405.6238403320312
42.12,20.57,11164.364133698908,17437.14993773102,1540.4150390625
42.12,20.59,9618.790230001536,18821.415527108737,1537.370971679688
42.12,20.61,8115.950413210529,20246.266232052338,1653.064697265625
42.12,20.63,6684.727440621715,21703.7097801224,954.6390991210938
42.12,20.65,5382.55457763927,23187.60073495595,1087.4052734375
42.12,20.67,4327.5361945459135,24693.171245153382,1050.562622070312
42.12,20.69,3735.3164868924664,26216.686198324787,1005.876647949219
42.12,20.71,3827.131468936656,27755.190476016545,1058.102172851562
42.12,20.73,4561.862671127246,29306.323208673304,1104.730224609375
42.12,20.75,5695.923202092453,30868.18047443445,1290.827758789062
42.12,20.77,7038.875716513239,32439.213038142017,1399.277954101562
42.12,20.79,8492.188685971209,34018.14954081342,1217.3505859375
42.12,20.81,10007.897942935771,35603.93829188616,1619.55224609375
42.12,20.83,11561.488586442649,37195.70276241934,1584.27490234375
42.12,20.85,13139.53006971748,38792.7072524071,1376.28369140625
42.12,20.87,14734.168087969754,40394.33017769534,1354.895751953125
42.12,20.89,16340.544285125845,42000.04311230335,1606.636474609375
42.12,20.91,17955.508328070293,43609.39421478724,1984.6455078125
42.12,20.93,19576.934892120706,45221.99502158739,2306.712158203125
42.12,20.95,21203.3413694504,46837.5098468741,2416.242431640625
42.12,20.97,22833.6635959203,48455.647215680794,2000.104370117188
42.12,20.99,24467.118800634937,50076.15289485617,1640.295532226562
42.12,21.01,26103.118830275067,51698.80418847495,1673.268432617188
42.12,21.03,27741.21347441683,53323.40524065262,1398.069213867188
42.12,21.05,29381.05242679758,54949.78314611564,1618.16796875
42.12,21.07,31022.35913117852,56577.7847124223,897.2791137695312
42.14,19.13,112381.0338644716,21500.754310981643,357.5690612792969
42.14,19.15,110978.1047405736,19853.66318289658,667.3118896484375
42.14,19.17,109582.37310708812,18207.65144570847,843.0946044921875
42.14,19.19,108194.1170211768,16563.03782324228,722.1695556640625
42.14,19.21,106813.62746979376,14920.281266616868,529.6652221679688
42.14,19.23,105441.20901036847,13280.067197085162,222.3566741943359
42.14,19.25,104077.18043888792,11643.465906904472,1.0
42.14,19.27,102721.87548541155,10012.24431795936,1.0
42.14,19.29,101375.6435368409,8389.535285720885,1.0
42.14,19.31,100038.85038645046,6781.44536648693,1.0
42.14,19.33,98711.8790093388,5201.541997101361,1.0
42.14,19.35,97395.13036255723,3686.234280105661,1.0
42.14,19.37,96089.0242081613,2363.210037265146,1.0
42.14,19.39,94793.99995689138,1598.323622509633,1.0
42.14,19.41,93510.51752950536,985.5107444072422,1.0
42.14,19.43,92239.05823202732,237.43567968855425,1.0
42.14,19.45,90980.1256402989,876.2686557502241,1.0
42.14,19.47,89734.24648822633,1990.2533703773097,43.46933364868164
42.14,19.49,88501.97155298093,3104.518472011606,10.4464807510376
42.14,19.51,87283.87652911563,4219.063968554397,33.17688751220703
42.14,19.53,86080.56288216004,5333.889867989351,74.85778045654297
42.14,19.55,84892.65867064247,6448.996178383506,159.0104522705078
42.14,19.57,83720.81932376522,7564.382907886809,259.0791015625
42.14,19.59,82565.72836001459,8680.050064732855,511.5639953613281
42.14,19.61,81428.0980299673,9795.99765723495,247.8770294189453
42.14,19.63,80308.66986432495,10912.225693793807,683.4028930664062
42.14,19.65,79208.21510588357,12028.734182888453,197.28271484375
42.14,19.67,78127.53500176706,12573.91371679683,1089.715576171875
42.14,19.69,77067.46092977971,11419.511119443305,775.0374145507812
42.14,19.71,76028.85433034528,10400.885978481949,38.82311248779297
42.14,19.73,75012.60641313827,9330.293687256655,1558.925903320312
42.14,19.75,74019.63760546637,8215.259237088505,1389.697387695312
42.14,19.77,73050.89670758587,7100.515354497477,1212.595581054688
42.14,19.79,72107.35971890086,5986.062020913099,1149.8427734375
42.14,19.81,71190.02829819491,4871.899217838025,1330.493408203125
42.14,19.83,70299.92782125645,3758.026926856813,682.310791015625
42.14,19.85,69438.10500030214,2644.4451296298166,532.2141723632812
42.14,19.87,68605.62503200614,1311.7362033328254,442.0333862304688
42.14,19.89,67016.6160518816,333.52571619144004,298.6092834472656
42.14,19.91,65369.65082621627,1978.7442922918603,722.4273071289062
42.14,19.93,63723.032235144834,3362.029821849113,945.1836547851562
42.14,19.95,62076.78736155174,1709.436568360279,751.3359375
42.14,19.97,60430.946242541744,56.8420719659375,928.7951049804688
42.14,19.99,58785.542281098846,1396.6261564272745,879.9563598632812
42.14,20.01,57140.61272836314,2683.311461940475,944.8408813476562
42.14,20.03,55496.19925102571,2841.684921167303,1175.761962890625
42.14,20.05,53852.34860184917,2239.2224924191814,1122.5205078125
42.14,20.07,52209.11341578609,1636.4014793425715,1338.196655273438
42.14,20.09,50566.553159927214,1033.221879048236,1284.932006835938
42.14,20.11,48924.73527297089,429.68368854636947,1472.36328125
42.14,20.13,47283.73653966445,174.21309525705084,1243.83984375
42.14,20.15,45643.64475849369,19.208173583396544,519.5091552734375
42.14,20.17,44004.56077795039,1521.5499552969948,997.96826171875
42.14,20.19,42366.60099954246,3024.048895909405,536.1753540039062
42.14,20.21,40729.90047658564,4526.705012238073,680.0859985351562
42.14,20.23,39094.61678002147,6029.518321151662,381.7075500488281
42.14,20.25,37460.93486072973,7545.526515242994,279.0
42.14,20.27,35829.07321918858,9106.081106685777,362.5942993164062
42.14,20.29,34199.2918083164,10694.481417407676,509.4099426269531
42.14,20.31,32571.902260066818,11611.92304326354,417.887451171875
42.14,20.33,30947.281265569844,11726.071701656583,445.1377868652344
42.14,20.35,29325.88829126333,11840.60629158172,477.3795471191406
42.14,20.37,27708.28934169589,11955.52681101944,565.3443603515625
42.14,20.39,26095.18928452878,12070.833258053915,1032.516357421875
42.14,20.41,24487.476502290407,12189.154003065472,1162.080444335938
42.14,20.43,22886.285611704905,12448.73105685712,1153.289916992188
42.14,20.45,21293.08718364548,12916.615615155912,1202.268676757812
42.14,20.47,19709.818665190374,13571.27873853423,802.4871215820312
42.14,20.49,18139.07959406489,14387.244985188105,284.6567993164062
42.14,20.51,16584.429519972993,15338.792830810187,460.7091979980469
42.14,20.53,15050.853979509278,16402.341938334448,448.0059814453125
42.14,20.55,13545.511820080246,17557.549909877514,922.9130859375
42.14,20.57,12078.96235029093,18787.515905882527,1015.556884765625
42.14,20.59,10667.216307434304,20078.505485776797,1090.672119140625
42.14,20.61,9335.169188084872,21419.48697211086,1083.480346679688
42.14,20.63,8122.127130579963,22801.641417438343,1139.454223632812
42.14,20.65,7089.441345398251,24217.920015047886,1000.012451171875
42.14,20.67,6326.06134255527,25662.673256468803,1196.23828125
42.14,20.69,5936.79634163843,27131.352341585476,1207.815307617188
42.14,20.71,5994.969303919102,28620.27387687887,1021.04443359375
42.14,20.73,6488.555619507545,30126.436461036552,1169.238403320312
42.14,20.75,7330.1177787180595,31647.37835390816,1141.138305664062
42.14,20.77,8415.905217122001,33181.06707289415,1402.4755859375
42.14,20.79,9663.945515206891,34725.81356972554,1229.557373046875
42.14,20.81,11019.245059678631,36280.205260931,1192.218994140625
42.14,20.83,12446.815103920017,37843.05351720028,962.0621948242188
42.14,20.85,13924.44494564198,39413.352264999616,1121.047729492188
42.14,20.87,15437.766541213372,40990.2451593047,1210.143188476562
42.14,20.89,16977.23785747085,42572.99939761821,1730.621337890625
42.14,20.91,18536.34455623308,44160.98470647808,1938.857299804688
42.14,20.93,20110.520223641608,45753.65637861583,2163.710205078125
42.14,20.95,21696.485062891006,47350.54150024023,2420.155517578125
42.14,20.97,23291.83093437471,48951.227705085585,2476.630126953125
42.14,20.99,24894.75436557051,50555.35394121085,2342.818603515625
42.14,21.01,26503.880543761356,52162.60285010175,2198.981201171875
42.14,21.03,28118.144607495964,53772.69444439277,1463.0986328125
42.14,21.05,29736.709871609597,55385.38083715848,1976.433715820312
42.14,21.07,31358.910387729873,57000.44182714087,1303.710327148438
42.16,19.13,113564.24523393415,21376.12186715195,1001.3779296875
42.16,19.15,112176.5473196472,19725.615762486148,835.4404296875
42.16,19.17,110796.343919269,18075.100110704036,610.365478515625
42.16,19.19,109423.91814067282,16424.57489206626,607.7792358398438
42.16,19.21,108059.56584042344,14774.04008682209,197.4970703125
42.16,19.23,106703.59622372902,13123.495675212513,1.0
42.16,19.25,105356.33246707331,11472.94163746836,1.0
42.16,19.27,104018.11236318016,9822.37795381217,1.0
42.16,19.29,102689.28898764726,8171.804604456478,1.0
42.16,19.31,101370.23138631292,6521.22156960506,1.0
42.16,19.33,100061.32528201406,4870.628829452326,1.0
42.16,19.35,98762.97379899675,3220.026364184078,1.0
42.16,19.37,97475.59820272248,1569.4141539773882,1.0
42.16,19.39,96199.63865226127,81.20782100026959,1.0
42.16,19.41,94935.55496180156,1077.244725447614,1.0
42.16,19.43,93683.82736706398,1690.210009697024,1.0
42.16,19.45,92444.9572915776,2517.4398750913633,9.044025421142578
42.16,19.47,91219.46810682608,3631.065337818298,52.38818359375
42.16,19.49,90007.90587922657,4744.971215002107,24.85066604614258
42.16,19.51,88810.84009571657,5859.157514446655,84.95022583007812
42.16,19.53,87628.86435846981,6973.624244039346,101.5519027709961
42.16,19.55,86462.59703781249,8088.371411753748,147.4896087646484
42.16,19.57,85312.68187091363,9203.39902564366,367.0076293945312
42.16,19.59,84179.78849217195,10318.707093844105,414.6068115234375
42.16,19.61,83064.61287949648,11434.295624575634,487.2440795898438
42.16,19.63,81967.87769883158,12550.164626139427,457.35595703125
42.16,19.65,80890.33252744284,13666.314106920005,698.331787109375
42.16,19.67,79832.75393455144,14180.276855942857,268.0273132324219
42.16,19.69,78795.945396071,13167.7906068127,608.7560424804688
42.16,19.71,77780.73701840875,12084.598877983664,615.9226684570312
42.16,19.73,76787.9850446896,10969.617929539185,1580.29345703125
42.16,19.75,75818.57111540876,9854.927581517071,1348.728759765625
42.16,19.77,74873.40125449728,8740.527815366078,1170.419555664062
42.16,19.79,73953.40455126237,7626.418612612676,1200.905029296875
42.16,19.81,73059.53150874018,6459.100697182196,755.0130004882812
42.16,19.83,72164.32048731182,4814.225781061846,680.6096801757812
42.16,19.85,70521.76530343125,3169.3942655835576,881.8783569335938
42.16,19.87,68879.7303320148,1524.606129958548,390.9401550292969
42.16,19.89,67238.25319740461,120.13864659550246,393.5057678222656
42.16,19.91,65597.37528522032,1764.840084851581,311.236572265625
42.16,19.93,63957.142221272545,3297.939040045706,604.98779296875
42.16,19.95,62317.60442523396,1696.1956400752977,268.8590698242188
42.16,19.97,60678.8177529748,188.8943891170433,845.2589111328125
42.16,19.99,59040.84424450004,1094.0399703203814,913.1364135742188
42.16,20.01,57403.752998199074,1514.4351532219143,946.1626586914062
42.16,20.03,55767.62119687169,773.5619672387428,1040.977661132812
42.16,20.05,54132.53531699572,171.29586065777272,1016.624206542969
42.16,20.07,52498.59256033351,431.3288581959003,1423.339111328125
42.16,20.09,50865.90255673683,469.7070962852953,1443.126098632812
42.16,20.11,49234.58939958118,155.937690568539,1493.784545898438
42.16,20.13,47604.79409156563,781.9389373776385,836.9595947265625
42.16,20.15,45976.67749988888,1408.2966475825233,1351.75341796875
42.16,20.17,44350.42394783536,2473.7859544489675,952.4903564453125
42.16,20.19,42726.245606932585,3949.142580518983,638.5667724609375
42.16,20.21,41104.38790352975,5451.323208280221,565.0009765625
42.16,20.23,39485.136220653774,6953.661045076381,286.2821350097656
42.16,20.25,37868.82426725145,8456.156107690218,303.0487670898438
42.16,20.27,36255.84461235878,9958.808412948996,279.0
42.16,20.29,34646.66205593797,11461.617977727172,490.3422241210938
42.16,20.31,33041.83075258544,12973.613727690486,401.4712219238281
42.16,20.33,31442.016351172875,13941.470399056048,413.8236694335938
42.16,20.35,29848.024911246237,14055.964023715029,398.7543029785156
42.16,20.37,28260.841079599457,14170.843605548918,435.9047241210938
42.16,20.39,26681.67907175224,14286.109142634416,514.9891967773438
42.16,20.41,25112.051579780105,14402.09008210949,1375.807983398438
42.16,20.43,23553.86409545143,14622.36303142809,1033.7568359375
42.16,20.45,22009.545725209497,15022.573292407114,1202.227416992188
42.16,20.47,20482.233042862317,15588.867536934982,1222.307983398438
42.16,20.49,18976.03186759882,16303.94796702363,771.5128173828125
42.16,20.51,17496.394448308805,17149.21177757889,1126.929565429688
42.16,20.53,16050.66795963953,18106.435311299112,341.7099609375
42.16,20.55,14648.89511756836,19158.84387190853,274.2062072753906
42.16,20.57,13304.974688112015,20291.632171114154,393.9779357910156
42.16,20.59,12038.296685716832,21492.09363766239,536.1629638671875
42.16,20.61,10875.882104304175,22749.517230809623,518.0604248046875
42.16,20.63,9854.694436470529,24054.971434060113,589.7131958007812
42.16,20.65,9022.81212018538,25401.051515395528,709.9964599609375
42.16,20.67,8436.421034459654,26781.63208938263,729.406982421875
42.16,20.69,8148.691153398015,28191.644696035124,760.7308349609375
42.16,20.71,8191.155216935776,29626.887134364588,706.04736328125
42.16,20.73,8558.899004374942,31083.86452248181,955.0748291015625
42.16,20.75,9213.052550251976,32559.658988444724,759.5650634765625
42.16,20.77,10098.10699983296,34051.823849187575,1356.517700195312
42.16,20.79,11159.257242677024,35558.29809859218,1113.044677734375
42.16,20.81,12351.198206239142,37077.33743448829,932.7786865234375
42.16,20.83,13639.683979701083,38607.45861184462,770.4827270507812
42.16,20.85,14999.855282904393,40147.39447167051,917.40576171875
42.16,20.87,16413.90042361335,41696.0575005633,1024.35888671875
42.16,20.89,17869.034045548582,43252.5102043661,1145.722412109375
42.16,20.91,19355.99143216256,44815.94093104461,1305.940673828125
42.16,20.93,20867.970722825652,46385.6440607972,1505.911376953125
42.16,20.95,22399.90552123786,47961.00370641243,1701.283203125
42.16,20.97,23947.96646159471,49541.48024461702,1724.38720703125
42.16,20.99,25509.217777559563,51126.599139080274,2065.555419921875
42.16,21.01,27081.37827253655,52715.94162573613,2218.95703125
42.16,21.03,28662.65289911252,54309.13691763509,2289.1015625
42.16,21.05,30251.61251957585,55905.85565467792,1979.238891601562
42.16,21.07,31847.106916573375,57505.80437739152,2304.799072265625
42.18,19.13,114778.24012604303,20127.605382760317,788.7201538085938
42.18,19.15,113405.82600283872,18943.308289482116,1.0
42.18,19.17,112041.19198016186,17758.748423817648,585.093017578125
42.18,19.19,110684.6253421694,16312.056238141116,570.276123046875
42.18,19.21,109336.4258919519,14662.04225694699,360.3295288085938
42.18,19.23,107996.90650950283,13012.018655464468,1.0
42.18,19.25,106666.39372793272,11361.985414071283,1.0
42.18,19.27,105345.2283271752,9711.94251313636,1.0
42.18,19.29,104033.76594417616,8061.889933018863,1.0
42.18,19.31,102732.37769822234,6411.827654069102,1.0
42.18,19.33,101441.45082968424,4761.755656627984,1.0
42.18,19.35,100161.38935004084,3111.6739210279743,1.0
42.18,19.37,98892.61470052964,1461.582427592646,1.0
42.18,19.39,97635.56641625211,188.5188433638899,1.0
42.18,19.41,96390.7027918954,1838.6299115363008,1.0
42.18,19.43,95158.50154456963,3488.7507966269673,1.0
42.18,19.45,93939.46046843276,4370.574176854903,31.37046813964844
42.18,19.47,92734.09807494756,5273.350456035615,69.88713073730469
42.18,19.49,91542.9542116206,6385.439707707897,20.12449264526367
42.18,19.51,90366.59065103997,7499.266681414763,118.291145324707
42.18,19.53,89205.5916408938,8613.374112388277,178.7922515869141
42.18,19.55,88060.56440439461,9727.76200850096,211.6974029541016
42.18,19.57,86932.13957928508,10842.430377714694,973.532958984375
42.18,19.59,85820.97158212401,11957.379228066764,784.0467529296875
42.18,19.61,84727.73888323997,13072.608567682131,941.6227416992188
42.18,19.63,83653.14417615214,14188.118404765322,1038.02978515625
42.18,19.65,82597.91442386968,15303.908747606656,965.9743041992188
42.18,19.67,81562.80076297537,15934.94659890284,592.79833984375
42.18,19.69,80548.5782450863,14838.503240123098,465.5066528320312
42.18,19.71,79556.04539398268,13723.575889868507,291.2815551757812
42.18,19.73,78586.02355571905,12608.939172617138,1000.305236816406
42.18,19.75,77639.3560182062,11494.593069839744,951.6190795898438
42.18,19.77,76716.90687638984,9959.25338234406,1075.835205078125
42.18,19.79,75710.51767112491,8314.808975637625,848.3128662109375
42.18,19.81,74073.30396016395,6670.408005301186,575.4303588867188
42.18,19.83,72436.81581951174,5026.050450676472,503.6190795898438
42.18,19.85,70801.10308178721,3381.736291111614,467.0814819335938
42.18,19.87,69166.220277028,1737.4655059644217,259.8594360351562
42.18,19.89,67532.2271950737,93.23807459957816,464.7916259765625
42.18,19.91,65899.18953018985,1100.035356222654,858.1162719726562
42.18,19.93,64267.179622207754,1077.2965383599617,565.9882202148438
42.18,19.95,62636.27731134166,1054.1706007949374,857.6507568359375
42.18,19.97,61006.57092739416,1030.6575487811426,986.5636596679688
42.18,19.99,59378.15843845061,305.72314310225084,722.1798095703125
42.18,20.01,57751.14878961686,261.96235725129986,852.24951171875
42.18,20.03,56125.66346915532,288.3545116588118,1385.493408203125
42.18,20.05,54501.8383479391,336.01753625878007,1197.5068359375
42.18,20.07,52879.82584890581,960.7460621195274,1064.644653320312
42.18,20.09,51259.79751688953,1585.8310690070616,1257.892822265625
42.18,20.11,49641.947076653734,2211.272560109867,1017.112121582031
42.18,20.13,48026.49408936626,2837.070538715882,933.0285034179688
42.18,20.15,46413.68834668947,3463.225008213787,630.3933715820312
42.18,20.17,44803.8151792903,4128.437382492395,667.8516845703125
42.18,20.19,43197.20190578107,5159.794083540869,546.9165649414062
42.18,20.21,41594.2257129776,6454.6382831992405,346.0350341796875
42.18,20.23,39995.323344365745,7884.1989160570765,407.8856506347656
42.18,20.25,38401.00308861862,9379.83341978259,279.0
